"LineId","Date","Time","Level","Process","Component","Content","EventId","EventTemplate"
"666","2015-10-18","18:04:11,034","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor","getResources() for application_1445144423722_0020: ask=0 release= 1 newContainers=0 finishedContainers=1 resourcelimit=<memory:1024, vCores:-26> knownNMs=4","E53","getResources( ) for application <:NUM:> <:NUM:>: ask= <:NUM:> release= <:NUM:> newContainers= <:NUM:> finishedContainers= <:NUM:> resourcelimit= <memory: <:NUM:>, vCores: <:NUM:>> knownNMs= <:NUM:>"
"667","2015-10-18","18:04:11,034","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Received completed container container_1445144423722_0020_01_000012","E75","Received completed container container <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"668","2015-10-18","18:04:11,034","ERROR","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Container complete event for unknown container id container_1445144423722_0020_01_000012","E76","Container complete event for unknown container id container <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"669","2015-10-18","18:04:11,034","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:1024, vCores:-26>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"670","2015-10-18","18:04:11,034","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"671","2015-10-18","18:04:11,049","INFO","IPC Server handler 18 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.10680563","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"672","2015-10-18","18:04:11,237","INFO","IPC Server handler 10 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.6199081","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"673","2015-10-18","18:04:11,612","INFO","Socket Reader #1 for port 62270","SecurityLogger.org.apache.hadoop.ipc.Server","Auth successful for job_1445144423722_0020 (auth:SIMPLE)","E70","Auth successful for job <:NUM:> <:NUM:> ( auth: SIMPLE)"
"674","2015-10-18","18:04:11,643","INFO","IPC Server handler 23 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","JVM with ID : jvm_1445144423722_0020_m_000010 asked for a task","E71","JVM with ID : jvm <:NUM:> <:NUM:> m <:NUM:> asked for a task"
"675","2015-10-18","18:04:11,643","INFO","IPC Server handler 23 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","JVM with ID: jvm_1445144423722_0020_m_000010 given task: attempt_1445144423722_0020_m_000008_0","E72","JVM with ID: jvm <:NUM:> <:NUM:> m <:NUM:> given task: attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"676","2015-10-18","18:04:11,924","INFO","IPC Server handler 20 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.106964506","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"677","2015-10-18","18:04:12,065","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:0, vCores:-27>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"678","2015-10-18","18:04:12,065","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"679","2015-10-18","18:04:12,112","INFO","Socket Reader #1 for port 62270","SecurityLogger.org.apache.hadoop.ipc.Server","Auth successful for job_1445144423722_0020 (auth:SIMPLE)","E70","Auth successful for job <:NUM:> <:NUM:> ( auth: SIMPLE)"
"680","2015-10-18","18:04:12,143","INFO","IPC Server handler 10 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","JVM with ID : jvm_1445144423722_0020_m_000011 asked for a task","E71","JVM with ID : jvm <:NUM:> <:NUM:> m <:NUM:> asked for a task"
"681","2015-10-18","18:04:12,143","INFO","IPC Server handler 10 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","JVM with ID: jvm_1445144423722_0020_m_000011 given task: attempt_1445144423722_0020_m_000009_0","E72","JVM with ID: jvm <:NUM:> <:NUM:> m <:NUM:> given task: attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"682","2015-10-18","18:04:13,346","INFO","IPC Server handler 14 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.29115766","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"683","2015-10-18","18:04:13,596","INFO","IPC Server handler 23 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.6199081","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"684","2015-10-18","18:04:13,674","INFO","IPC Server handler 9 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.2898827","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"685","2015-10-18","18:04:13,971","INFO","IPC Server handler 11 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"686","2015-10-18","18:04:14,018","INFO","IPC Server handler 27 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"687","2015-10-18","18:04:14,159","INFO","IPC Server handler 5 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.18529637","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"688","2015-10-18","18:04:14,159","INFO","IPC Server handler 5 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.10681946","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"689","2015-10-18","18:04:14,315","INFO","IPC Server handler 14 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.667","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"690","2015-10-18","18:04:15,049","INFO","IPC Server handler 8 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"691","2015-10-18","18:04:16,440","INFO","IPC Server handler 0 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.31981927","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"692","2015-10-18","18:04:16,768","INFO","IPC Server handler 19 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.32958937","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"693","2015-10-18","18:04:17,128","INFO","IPC Server handler 18 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"694","2015-10-18","18:04:17,237","INFO","IPC Server handler 14 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.19242907","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"695","2015-10-18","18:04:17,237","INFO","IPC Server handler 0 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.10681946","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"696","2015-10-18","18:04:17,362","INFO","IPC Server handler 29 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"697","2015-10-18","18:04:17,425","INFO","IPC Server handler 2 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.667","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"698","2015-10-18","18:04:18,190","INFO","IPC Server handler 18 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"699","2015-10-18","18:04:18,987","INFO","IPC Server handler 3 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"700","2015-10-18","18:04:19,753","INFO","IPC Server handler 19 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"701","2015-10-18","18:04:20,206","INFO","IPC Server handler 18 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"702","2015-10-18","18:04:20,206","INFO","IPC Server handler 18 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.3512319","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"703","2015-10-18","18:04:20,362","INFO","IPC Server handler 5 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.19242907","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"704","2015-10-18","18:04:20,362","INFO","IPC Server handler 5 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.10681946","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"705","2015-10-18","18:04:20,394","INFO","IPC Server handler 29 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"706","2015-10-18","18:04:20,550","INFO","IPC Server handler 2 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.667","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"707","2015-10-18","18:04:20,800","INFO","IPC Server handler 22 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"708","2015-10-18","18:04:21,237","INFO","IPC Server handler 5 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"709","2015-10-18","18:04:22,019","INFO","IPC Server handler 3 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"710","2015-10-18","18:04:22,784","INFO","IPC Server handler 19 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"711","2015-10-18","18:04:23,269","INFO","IPC Server handler 15 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"712","2015-10-18","18:04:23,409","INFO","IPC Server handler 10 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.19242907","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"713","2015-10-18","18:04:23,409","INFO","IPC Server handler 14 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.1337379","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"714","2015-10-18","18:04:23,581","INFO","IPC Server handler 2 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.6854124","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"715","2015-10-18","18:04:23,706","INFO","IPC Server handler 4 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"716","2015-10-18","18:04:23,972","INFO","IPC Server handler 3 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"717","2015-10-18","18:04:24,238","INFO","IPC Server handler 6 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.29998285","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"718","2015-10-18","18:04:24,284","INFO","IPC Server handler 20 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"719","2015-10-18","18:04:25,034","INFO","IPC Server handler 6 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"720","2015-10-18","18:04:25,785","INFO","IPC Server handler 19 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"721","2015-10-18","18:04:26,300","INFO","IPC Server handler 20 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.27813601","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"722","2015-10-18","18:04:26,488","INFO","IPC Server handler 10 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.25258622","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"723","2015-10-18","18:04:26,488","INFO","IPC Server handler 14 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.19255035","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"724","2015-10-18","18:04:26,660","INFO","IPC Server handler 29 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.7198902","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"725","2015-10-18","18:04:27,160","INFO","IPC Server handler 20 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"726","2015-10-18","18:04:27,269","INFO","IPC Server handler 12 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"727","2015-10-18","18:04:27,316","INFO","IPC Server handler 28 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.27613032","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"728","2015-10-18","18:04:27,706","INFO","IPC Server handler 4 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.33995733","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"729","2015-10-18","18:04:28,082","INFO","IPC Server handler 9 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"730","2015-10-18","18:04:28,800","INFO","IPC Server handler 19 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
"731","2015-10-18","18:04:29,332","INFO","IPC Server handler 12 on 62270","org.apache.hadoop.mapred.TaskAttemptListenerImpl","Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.27813601","E73","Progress of TaskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> is : <:NUM:>.<:NUM:>"
