"LineId","Date","Time","Level","Component","Content","EventId","EventTemplate"
"397","17/06/09","20:10:54","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 19 took 12 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"398","17/06/09","20:10:54","INFO","storage.MemoryStore","Block broadcast_19 stored as values in memory (estimated size 9.2 KB, free 478.6 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"399","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_0 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"400","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_4 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"401","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_3 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"402","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_2 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"403","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_1 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"404","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 39, boot = -124, init = 163, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"405","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 38, boot = -123, init = 161, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"406","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 41, boot = -126, init = 167, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"407","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 40, boot = -127, init = 167, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"408","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 41, boot = -115, init = 155, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"409","17/06/09","20:10:54","INFO","executor.Executor","Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"410","17/06/09","20:10:54","INFO","executor.Executor","Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"411","17/06/09","20:10:54","INFO","executor.Executor","Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"412","17/06/09","20:10:54","INFO","executor.Executor","Finished task 2.0 in stage 10.0 (TID 430). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"413","17/06/09","20:10:54","INFO","executor.Executor","Finished task 1.0 in stage 10.0 (TID 416). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"414","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 450","E16","Got assigned task <:NUM:>"
"415","17/06/09","20:10:54","INFO","executor.Executor","Running task 0.0 in stage 11.0 (TID 450)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"416","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 464","E16","Got assigned task <:NUM:>"
"417","17/06/09","20:10:54","INFO","executor.Executor","Running task 1.0 in stage 11.0 (TID 464)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"418","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 475","E16","Got assigned task <:NUM:>"
"419","17/06/09","20:10:54","INFO","executor.Executor","Running task 2.0 in stage 11.0 (TID 475)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"420","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 478","E16","Got assigned task <:NUM:>"
"421","17/06/09","20:10:54","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 20","E18","Started reading broadcast variable <:NUM:>"
"422","17/06/09","20:10:54","INFO","executor.Executor","Running task 3.0 in stage 11.0 (TID 478)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"423","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 479","E16","Got assigned task <:NUM:>"
"424","17/06/09","20:10:54","INFO","executor.Executor","Running task 4.0 in stage 11.0 (TID 479)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"425","17/06/09","20:10:54","INFO","storage.MemoryStore","Block broadcast_20_piece0 stored as bytes in memory (estimated size 5.5 KB, free 416.7 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"426","17/06/09","20:10:54","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 20 took 15 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"427","17/06/09","20:10:54","INFO","storage.MemoryStore","Block broadcast_20 stored as values in memory (estimated size 9.8 KB, free 411.6 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"428","17/06/09","20:10:54","INFO","spark.CacheManager","Partition rdd_16_0 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"429","17/06/09","20:10:54","INFO","spark.CacheManager","Partition rdd_16_4 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"430","17/06/09","20:10:54","INFO","spark.CacheManager","Partition rdd_16_3 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"431","17/06/09","20:10:54","INFO","spark.CacheManager","Partition rdd_16_2 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"432","17/06/09","20:10:54","INFO","spark.CacheManager","Partition rdd_16_1 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"433","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_0 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"434","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_4 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"435","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_3 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"436","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_2 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"437","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_2_1 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"438","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 40, boot = -95, init = 135, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"439","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 39, boot = -96, init = 135, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"440","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 42, boot = -95, init = 137, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"441","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 42, boot = -97, init = 139, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"442","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 43, boot = -85, init = 127, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"443","17/06/09","20:10:54","INFO","storage.MemoryStore","Block rdd_16_4 stored as bytes in memory (estimated size 263.0 B, free 386.4 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"444","17/06/09","20:10:54","INFO","storage.MemoryStore","Block rdd_16_0 stored as bytes in memory (estimated size 191.0 B, free 386.6 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"445","17/06/09","20:10:54","INFO","storage.MemoryStore","Block rdd_16_3 stored as bytes in memory (estimated size 232.0 B, free 386.8 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"446","17/06/09","20:10:54","INFO","storage.MemoryStore","Block rdd_16_2 stored as bytes in memory (estimated size 230.0 B, free 387.0 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"447","17/06/09","20:10:54","INFO","storage.MemoryStore","Block rdd_16_1 stored as bytes in memory (estimated size 351.0 B, free 387.4 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"448","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 39, boot = 22, init = 17, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"449","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 41, boot = 20, init = 21, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"450","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 40, boot = 20, init = 20, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"451","17/06/09","20:10:54","INFO","executor.Executor","Finished task 4.0 in stage 11.0 (TID 479). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"452","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 41, boot = 16, init = 25, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"453","17/06/09","20:10:54","INFO","python.PythonRunner","Times: total = 40, boot = 26, init = 14, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"454","17/06/09","20:10:54","INFO","executor.Executor","Finished task 0.0 in stage 11.0 (TID 450). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"455","17/06/09","20:10:54","INFO","executor.Executor","Finished task 3.0 in stage 11.0 (TID 478). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"456","17/06/09","20:10:54","INFO","executor.Executor","Finished task 2.0 in stage 11.0 (TID 475). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"457","17/06/09","20:10:54","INFO","executor.Executor","Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"458","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 480","E16","Got assigned task <:NUM:>"
"459","17/06/09","20:10:54","INFO","executor.Executor","Running task 0.0 in stage 12.0 (TID 480)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"460","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 494","E16","Got assigned task <:NUM:>"
"461","17/06/09","20:10:54","INFO","executor.Executor","Running task 1.0 in stage 12.0 (TID 494)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"462","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 508","E16","Got assigned task <:NUM:>"
"463","17/06/09","20:10:54","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 21","E18","Started reading broadcast variable <:NUM:>"
"464","17/06/09","20:10:54","INFO","executor.Executor","Running task 2.0 in stage 12.0 (TID 508)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"465","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 518","E16","Got assigned task <:NUM:>"
"466","17/06/09","20:10:54","INFO","executor.Executor","Running task 3.0 in stage 12.0 (TID 518)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"467","17/06/09","20:10:54","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 519","E16","Got assigned task <:NUM:>"
"468","17/06/09","20:10:54","INFO","executor.Executor","Running task 4.0 in stage 12.0 (TID 519)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"469","17/06/09","20:10:54","INFO","storage.MemoryStore","Block broadcast_21_piece0 stored as bytes in memory (estimated size 5.7 KB, free 393.1 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"470","17/06/09","20:10:54","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 21 took 11 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"471","17/06/09","20:10:54","INFO","storage.MemoryStore","Block broadcast_21 stored as values in memory (estimated size 10.1 KB, free 403.2 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"472","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_16_0 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"473","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_16_4 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"474","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_16_3 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"475","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_16_2 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"476","17/06/09","20:10:54","INFO","storage.BlockManager","Found block rdd_16_1 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"477","17/06/09","20:10:55","INFO","python.PythonRunner","Times: total = 37, boot = -162, init = 199, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"478","17/06/09","20:10:55","INFO","python.PythonRunner","Times: total = 40, boot = -157, init = 197, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"479","17/06/09","20:10:55","INFO","python.PythonRunner","Times: total = 39, boot = -157, init = 196, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"480","17/06/09","20:10:55","INFO","python.PythonRunner","Times: total = 38, boot = -146, init = 184, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"481","17/06/09","20:10:55","INFO","python.PythonRunner","Times: total = 40, boot = -156, init = 196, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"482","17/06/09","20:10:55","INFO","executor.Executor","Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"483","17/06/09","20:10:55","INFO","executor.Executor","Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"484","17/06/09","20:10:55","INFO","executor.Executor","Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"485","17/06/09","20:10:55","INFO","executor.Executor","Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"486","17/06/09","20:10:55","INFO","executor.Executor","Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"487","17/06/09","20:10:55","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 528","E16","Got assigned task <:NUM:>"
"488","17/06/09","20:10:55","INFO","executor.Executor","Running task 0.0 in stage 13.0 (TID 528)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"489","17/06/09","20:10:55","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 542","E16","Got assigned task <:NUM:>"
"490","17/06/09","20:10:55","INFO","executor.Executor","Running task 1.0 in stage 13.0 (TID 542)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"491","17/06/09","20:10:55","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 553","E16","Got assigned task <:NUM:>"
"492","17/06/09","20:10:55","INFO","executor.Executor","Running task 2.0 in stage 13.0 (TID 553)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"493","17/06/09","20:10:55","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 22","E18","Started reading broadcast variable <:NUM:>"
"494","17/06/09","20:10:55","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 558","E16","Got assigned task <:NUM:>"
"495","17/06/09","20:10:55","INFO","executor.Executor","Running task 3.0 in stage 13.0 (TID 558)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"496","17/06/09","20:10:55","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 559","E16","Got assigned task <:NUM:>"
"497","17/06/09","20:10:55","INFO","executor.Executor","Running task 4.0 in stage 13.0 (TID 559)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
