"LineId","Time","Component","Pid","Content","EventId","EventTemplate"
"430","20171223-22:17:46:650","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7079##548566##8661##16256##27310473","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"431","20171223-22:17:46:651","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"432","20171223-22:17:46:659","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128360","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"433","20171223-22:17:46:661","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"434","20171223-22:17:46:662","Step_StandReportReceiver","30002312","REPORT : 7081 5055 151675 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"435","20171223-22:17:46:848","Step_LSC","30002312","onStandStepChanged 3655","E1","onStandStepChanged <:NUM:>"
"436","20171223-22:17:46:858","Step_LSC","30002312","onExtend:1514038667000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"437","20171223-22:17:47:153","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7081##548567##8661##16256##27310970","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"438","20171223-22:17:47:154","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"439","20171223-22:17:47:163","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128403","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"440","20171223-22:17:47:165","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"441","20171223-22:17:47:166","Step_StandReportReceiver","30002312","REPORT : 7083 5057 151717 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"442","20171223-22:17:47:349","Step_LSC","30002312","onStandStepChanged 3656","E1","onStandStepChanged <:NUM:>"
"443","20171223-22:17:47:366","Step_LSC","30002312","onExtend:1514038668000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"444","20171223-22:17:47:651","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7083##548568##8661##16256##27311472","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"445","20171223-22:17:47:652","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"446","20171223-22:17:47:659","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128424","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"447","20171223-22:17:47:662","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"448","20171223-22:17:47:662","Step_StandReportReceiver","30002312","REPORT : 7084 5057 151739 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"449","20171223-22:17:47:848","Step_LSC","30002312","onStandStepChanged 3658","E1","onStandStepChanged <:NUM:>"
"450","20171223-22:17:47:854","Step_LSC","30002312","onExtend:1514038668000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"451","20171223-22:17:48:148","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7084##548569##8661##16256##27311970","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"452","20171223-22:17:48:149","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"453","20171223-22:17:48:157","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128467","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"454","20171223-22:17:48:162","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"455","20171223-22:17:48:164","Step_StandReportReceiver","30002312","REPORT : 7086 5059 151782 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"456","20171223-22:17:48:348","Step_LSC","30002312","onStandStepChanged 3660","E1","onStandStepChanged <:NUM:>"
"457","20171223-22:17:48:357","Step_LSC","30002312","onExtend:1514038669000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"458","20171223-22:17:48:648","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7086##548570##8661##16256##27312467","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"459","20171223-22:17:48:649","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7088##548571##8661##16256##27312967","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"460","20171223-22:17:48:656","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128510","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"461","20171223-22:17:48:661","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"462","20171223-22:17:48:661","Step_StandReportReceiver","30002312","REPORT : 7088 5060 151824 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"463","20171223-22:17:48:848","Step_LSC","30002312","onStandStepChanged 3662","E1","onStandStepChanged <:NUM:>"
"464","20171223-22:17:48:853","Step_LSC","30002312","onExtend:1514038669000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"465","20171223-22:17:49:149","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7088##548571##8661##16256##27312967","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"466","20171223-22:17:49:149","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7090##548572##8661##16256##27313468","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"467","20171223-22:17:49:162","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128553","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"468","20171223-22:17:49:166","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"469","20171223-22:17:49:166","Step_StandReportReceiver","30002312","REPORT : 7090 5062 151867 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"470","20171223-22:17:49:353","Step_LSC","30002312","onStandStepChanged 3664","E1","onStandStepChanged <:NUM:>"
"471","20171223-22:17:49:358","Step_LSC","30002312","onExtend:1514038670000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"472","20171223-22:17:49:655","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7090##548572##8661##16256##27313468","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"473","20171223-22:17:49:655","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"474","20171223-22:17:49:661","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128595","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"475","20171223-22:17:49:664","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"476","20171223-22:17:49:664","Step_StandReportReceiver","30002312","REPORT : 7092 5063 151910 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"477","20171223-22:17:49:848","Step_LSC","30002312","onStandStepChanged 3666","E1","onStandStepChanged <:NUM:>"
"478","20171223-22:17:49:854","Step_LSC","30002312","onExtend:1514038670000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"479","20171223-22:17:50:149","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7092##548573##8661##16256##27313974","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"480","20171223-22:17:50:149","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"481","20171223-22:17:50:156","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128638","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"482","20171223-22:17:50:158","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"483","20171223-22:17:50:160","Step_StandReportReceiver","30002312","REPORT : 7094 5065 151953 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"484","20171223-22:17:50:348","Step_LSC","30002312","onStandStepChanged 3667","E1","onStandStepChanged <:NUM:>"
"485","20171223-22:17:50:354","Step_LSC","30002312","onExtend:1514038671000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"486","20171223-22:17:50:649","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7094##548574##8661##16256##27314468","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"487","20171223-22:17:50:649","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"488","20171223-22:17:50:658","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128660","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"489","20171223-22:17:50:661","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"490","20171223-22:17:50:661","Step_StandReportReceiver","30002312","REPORT : 7095 5065 151974 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"491","20171223-22:17:50:849","Step_LSC","30002312","onStandStepChanged 3669","E1","onStandStepChanged <:NUM:>"
"492","20171223-22:17:50:856","Step_LSC","30002312","onExtend:1514038671000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"493","20171223-22:17:51:149","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7095##548575##8661##16256##27314968","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"494","20171223-22:17:51:150","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"495","20171223-22:17:51:158","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128703","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"496","20171223-22:17:51:161","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"497","20171223-22:17:51:165","Step_StandReportReceiver","30002312","REPORT : 7097 5067 152017 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"498","20171223-22:17:51:362","Step_LSC","30002312","onStandStepChanged 3671","E1","onStandStepChanged <:NUM:>"
"499","20171223-22:17:51:370","Step_LSC","30002312","onExtend:1514038672000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"500","20171223-22:17:51:664","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7097##548576##8661##16256##27315469","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"501","20171223-22:17:51:664","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"502","20171223-22:17:51:673","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128745","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"503","20171223-22:17:51:677","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"504","20171223-22:17:51:681","Step_StandReportReceiver","30002312","REPORT : 7099 5068 152060 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"505","20171223-22:17:51:848","Step_LSC","30002312","onStandStepChanged 3673","E1","onStandStepChanged <:NUM:>"
"506","20171223-22:17:51:854","Step_LSC","30002312","onExtend:1514038672000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"507","20171223-22:17:52:151","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7099##548577##8661##16256##27315983","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"508","20171223-22:17:52:152","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"509","20171223-22:17:52:162","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128788","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"510","20171223-22:17:52:169","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"511","20171223-22:17:52:169","Step_StandReportReceiver","30002312","REPORT : 7101 5070 152103 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"512","20171223-22:17:52:848","Step_LSC","30002312","onStandStepChanged 3674","E1","onStandStepChanged <:NUM:>"
"513","20171223-22:17:52:855","Step_LSC","30002312","onExtend:1514038673000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"514","20171223-22:17:53:149","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7101##548578##8661##16256##27316470","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"515","20171223-22:17:53:149","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"516","20171223-22:17:53:163","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128810","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"517","20171223-22:17:53:168","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"518","20171223-22:17:53:169","Step_StandReportReceiver","30002312","REPORT : 7102 5070 152124 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"519","20171223-22:17:53:849","Step_LSC","30002312","onStandStepChanged 3675","E1","onStandStepChanged <:NUM:>"
"520","20171223-22:17:53:859","Step_LSC","30002312","onExtend:1514038674000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"521","20171223-22:17:54:152","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7102##548579##8661##16256##27317468","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"522","20171223-22:17:54:153","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"523","20171223-22:17:54:167","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128831","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"524","20171223-22:17:54:175","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"525","20171223-22:17:54:176","Step_StandReportReceiver","30002312","REPORT : 7103 5071 152146 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"526","20171223-22:17:54:849","Step_LSC","30002312","onStandStepChanged 3676","E1","onStandStepChanged <:NUM:>"
"527","20171223-22:17:54:864","Step_LSC","30002312","onExtend:1514038675000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"528","20171223-22:17:55:153","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"529","20171223-22:17:55:154","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"530","20171223-22:17:55:162","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128853","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"531","20171223-22:17:55:166","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"532","20171223-22:17:55:169","Step_StandReportReceiver","30002312","REPORT : 7104 5072 152167 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"533","20171223-22:17:55:348","Step_LSC","30002312","onStandStepChanged 3677","E1","onStandStepChanged <:NUM:>"
"534","20171223-22:17:55:381","Step_LSC","30002312","onExtend:1514038676000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"535","20171223-22:17:55:649","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"536","20171223-22:17:55:649","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"537","20171223-22:17:55:658","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128874","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"538","20171223-22:17:55:660","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"539","20171223-22:17:55:664","Step_StandReportReceiver","30002312","REPORT : 7105 5072 152189 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"540","20171223-22:17:56:349","Step_LSC","30002312","onStandStepChanged 3678","E1","onStandStepChanged <:NUM:>"
"541","20171223-22:17:56:361","Step_LSC","30002312","onExtend:1514038677000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"542","20171223-22:17:56:650","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"543","20171223-22:17:56:651","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"544","20171223-22:17:56:666","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=128895","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"545","20171223-22:17:56:671","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"546","20171223-22:17:56:678","Step_StandReportReceiver","30002312","REPORT : 7106 5073 152210 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"547","20171223-22:17:57:349","Step_LSC","30002312","onStandStepChanged 3679","E1","onStandStepChanged <:NUM:>"
"548","20171223-22:17:57:372","Step_LSC","30002312","onExtend:1514038678000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"549","20171223-22:17:57:650","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"550","20171223-22:17:57:650","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
