"LineId","Time","Level","Content","EventId","EventTemplate"
"742","Sun Dec 04 17:20:46 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"743","Sun Dec 04 17:21:01 2005","notice","jk2_init() Found child 1452 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"744","Sun Dec 04 17:21:04 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"745","Sun Dec 04 17:21:04 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"746","Sun Dec 04 17:26:04 2005","notice","jk2_init() Found child 1461 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"747","Sun Dec 04 17:26:39 2005","notice","jk2_init() Found child 1462 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"748","Sun Dec 04 17:27:13 2005","notice","jk2_init() Found child 1466 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"749","Sun Dec 04 17:28:00 2005","notice","jk2_init() Found child 1470 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"750","Sun Dec 04 17:28:42 2005","notice","jk2_init() Found child 1477 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"751","Sun Dec 04 17:28:41 2005","notice","jk2_init() Found child 1476 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"752","Sun Dec 04 17:31:00 2005","notice","jk2_init() Found child 1501 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"753","Sun Dec 04 17:31:00 2005","notice","jk2_init() Found child 1502 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"754","Sun Dec 04 17:31:00 2005","notice","jk2_init() Found child 1498 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"755","Sun Dec 04 17:31:00 2005","notice","jk2_init() Found child 1499 in scoreboard slot 11","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"756","Sun Dec 04 17:31:10 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"757","Sun Dec 04 17:31:10 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"758","Sun Dec 04 17:31:10 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"759","Sun Dec 04 17:31:11 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"760","Sun Dec 04 17:31:12 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"761","Sun Dec 04 17:31:12 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"762","Sun Dec 04 17:31:12 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"763","Sun Dec 04 17:31:12 2005","error","mod_jk child workerEnv in error state 9","E2","mod jk child workerEnv in error state <:NUM:>"
"764","Sun Dec 04 17:31:43 2005","notice","jk2_init() Found child 1503 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"765","Sun Dec 04 17:31:43 2005","notice","jk2_init() Found child 1504 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"766","Sun Dec 04 17:31:45 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"767","Sun Dec 04 17:31:45 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"768","Sun Dec 04 17:31:45 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"769","Sun Dec 04 17:31:45 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"770","Sun Dec 04 17:34:52 2005","notice","jk2_init() Found child 1507 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"771","Sun Dec 04 17:34:57 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"772","Sun Dec 04 17:34:57 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"773","Sun Dec 04 17:34:57 2005","error","[client 61.138.216.82] Directory index forbidden by rule: /var/www/html/","E4","[client <*>] Directory index forbidden by rule: /var/www/html/"
"774","Sun Dec 04 17:36:14 2005","notice","jk2_init() Found child 1512 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"775","Sun Dec 04 17:36:14 2005","notice","jk2_init() Found child 1513 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"776","Sun Dec 04 17:37:08 2005","notice","jk2_init() Found child 1517 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"777","Sun Dec 04 17:37:08 2005","notice","jk2_init() Found child 1518 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"778","Sun Dec 04 17:37:47 2005","notice","jk2_init() Found child 1520 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"779","Sun Dec 04 17:37:47 2005","notice","jk2_init() Found child 1521 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"780","Sun Dec 04 17:39:00 2005","notice","jk2_init() Found child 1529 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"781","Sun Dec 04 17:39:01 2005","notice","jk2_init() Found child 1530 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"782","Sun Dec 04 17:39:00 2005","notice","jk2_init() Found child 1528 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"783","Sun Dec 04 17:39:00 2005","notice","jk2_init() Found child 1527 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"784","Sun Dec 04 17:43:08 2005","notice","jk2_init() Found child 1565 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"785","Sun Dec 04 17:43:08 2005","error","jk2_init() Can't find child 1566 in scoreboard","E5","jk2 init() Can't find child <:NUM:> in scoreboard"
"786","Sun Dec 04 17:43:08 2005","notice","jk2_init() Found child 1561 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"787","Sun Dec 04 17:43:08 2005","notice","jk2_init() Found child 1563 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"788","Sun Dec 04 17:43:08 2005","notice","jk2_init() Found child 1562 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"789","Sun Dec 04 17:43:08 2005","error","jk2_init() Can't find child 1567 in scoreboard","E5","jk2 init() Can't find child <:NUM:> in scoreboard"
"790","Sun Dec 04 17:43:08 2005","notice","jk2_init() Found child 1568 in scoreboard slot 13","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"791","Sun Dec 04 17:43:12 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"792","Sun Dec 04 17:43:12 2005","error","mod_jk child workerEnv in error state 9","E2","mod jk child workerEnv in error state <:NUM:>"
"793","Sun Dec 04 17:43:12 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"794","Sun Dec 04 17:43:12 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"795","Sun Dec 04 17:43:12 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"796","Sun Dec 04 17:43:12 2005","error","mod_jk child init 1 -2","E6","mod jk child init <:NUM:> <:NUM:>"
"797","Sun Dec 04 17:43:12 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"798","Sun Dec 04 17:43:12 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"799","Sun Dec 04 17:43:12 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"800","Sun Dec 04 17:43:12 2005","error","mod_jk child workerEnv in error state 9","E2","mod jk child workerEnv in error state <:NUM:>"
"801","Sun Dec 04 17:43:12 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"802","Sun Dec 04 17:43:12 2005","error","mod_jk child init 1 -2","E6","mod jk child init <:NUM:> <:NUM:>"
"803","Sun Dec 04 17:43:12 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"804","Sun Dec 04 17:43:12 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"805","Sun Dec 04 17:53:43 2005","error","[client 218.39.132.175] Directory index forbidden by rule: /var/www/html/","E4","[client <*>] Directory index forbidden by rule: /var/www/html/"
"806","Sun Dec 04 18:24:22 2005","error","[client 125.30.38.52] Directory index forbidden by rule: /var/www/html/","E4","[client <*>] Directory index forbidden by rule: /var/www/html/"
"807","Sun Dec 04 19:25:51 2005","notice","jk2_init() Found child 1763 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"808","Sun Dec 04 19:25:53 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"809","Sun Dec 04 19:25:53 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"810","Sun Dec 04 19:32:20 2005","notice","jk2_init() Found child 1786 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"811","Sun Dec 04 19:32:20 2005","notice","jk2_init() Found child 1787 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"812","Sun Dec 04 19:32:32 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"813","Sun Dec 04 19:32:33 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"814","Sun Dec 04 19:32:34 2005","notice","jk2_init() Found child 1788 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"815","Sun Dec 04 19:32:34 2005","notice","jk2_init() Found child 1790 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"816","Sun Dec 04 19:32:34 2005","notice","jk2_init() Found child 1789 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"817","Sun Dec 04 19:32:34 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"818","Sun Dec 04 19:32:34 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"819","Sun Dec 04 19:32:34 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"820","Sun Dec 04 19:32:34 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"821","Sun Dec 04 19:32:34 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"822","Sun Dec 04 19:32:34 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"823","Sun Dec 04 19:35:58 2005","notice","jk2_init() Found child 1797 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"824","Sun Dec 04 19:35:58 2005","notice","jk2_init() Found child 1798 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"825","Sun Dec 04 19:35:58 2005","notice","jk2_init() Found child 1799 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"826","Sun Dec 04 19:35:58 2005","notice","jk2_init() Found child 1800 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"827","Sun Dec 04 19:35:58 2005","notice","jk2_init() Found child 1801 in scoreboard slot 12","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"828","Sun Dec 04 19:36:05 2005","error","[client 61.37.222.240] Directory index forbidden by rule: /var/www/html/","E4","[client <*>] Directory index forbidden by rule: /var/www/html/"
"829","Sun Dec 04 19:36:07 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"830","Sun Dec 04 19:36:07 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"831","Sun Dec 04 19:36:07 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"832","Sun Dec 04 19:36:07 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"833","Sun Dec 04 19:36:07 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"834","Sun Dec 04 19:36:07 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"835","Sun Dec 04 19:36:07 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"836","Sun Dec 04 19:36:07 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"837","Sun Dec 04 19:36:07 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"838","Sun Dec 04 19:36:07 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"839","Sun Dec 04 19:41:20 2005","notice","jk2_init() Found child 1816 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"840","Sun Dec 04 19:41:20 2005","notice","jk2_init() Found child 1814 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"841","Sun Dec 04 19:41:20 2005","notice","jk2_init() Found child 1813 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"842","Sun Dec 04 19:41:20 2005","notice","jk2_init() Found child 1815 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"843","Sun Dec 04 19:41:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"844","Sun Dec 04 19:41:21 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"845","Sun Dec 04 19:41:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"846","Sun Dec 04 19:41:21 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"847","Sun Dec 04 19:41:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"848","Sun Dec 04 19:41:21 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"849","Sun Dec 04 19:41:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"850","Sun Dec 04 19:41:21 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"851","Sun Dec 04 19:46:04 2005","notice","jk2_init() Found child 1821 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"852","Sun Dec 04 19:46:04 2005","notice","jk2_init() Found child 1822 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"853","Sun Dec 04 19:46:13 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"854","Sun Dec 04 19:46:13 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"855","Sun Dec 04 19:46:13 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
